# blastp
# Iteration: 0
# Query: blon_2331
# RID: H1WGWBNK01N
# Database: nr_v5
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 100 hits found
blon_2331	WP_012578559.1	100.000	507	0	0	1	507	1	507	0.0	1021	100.00
blon_2331	WP_060620197.1	99.803	507	1	0	1	507	1	507	0.0	1019	99.80
blon_2331	WP_065474855.1	99.803	507	1	0	1	507	1	507	0.0	1018	99.80
blon_2331	WP_071478606.1	99.606	507	2	0	1	507	1	507	0.0	1016	99.61
blon_2331	WP_109087564.1	96.825	504	16	0	1	504	1	504	0.0	988	98.21
blon_2331	WP_029679277.1	97.764	492	11	0	1	492	1	492	0.0	974	98.78
blon_2331	WP_131208652.1	97.561	492	12	0	1	492	1	492	0.0	973	98.78
blon_2331	WP_131209662.1	97.561	492	12	0	1	492	1	492	0.0	972	98.78
blon_2331	WP_131237194.1	97.561	492	12	0	1	492	1	492	0.0	972	98.78
blon_2331	WP_080784985.1	97.358	492	13	0	1	492	1	492	0.0	971	98.78
blon_2331	WP_008782808.1	97.561	492	12	0	1	492	1	492	0.0	971	98.58
blon_2331	WP_077382881.1	97.154	492	14	0	1	492	1	492	0.0	970	98.58
blon_2331	WP_065445063.1	97.154	492	14	0	1	492	1	492	0.0	970	98.78
blon_2331	WP_065437146.1	97.358	492	13	0	1	492	1	492	0.0	970	98.58
blon_2331	WP_131272384.1	97.154	492	14	0	1	492	1	492	0.0	969	98.37
blon_2331	WP_131294252.1	97.154	492	14	0	1	492	1	492	0.0	969	98.58
blon_2331	WP_095346151.1	97.358	492	13	0	1	492	1	492	0.0	969	98.58
blon_2331	WP_100967919.1	97.358	492	13	0	1	492	1	492	0.0	969	98.37
blon_2331	WP_011068231.1	97.154	492	14	0	1	492	1	492	0.0	968	98.58
blon_2331	WP_131263201.1	97.358	492	13	0	1	492	1	492	0.0	968	98.37
blon_2331	WP_032735106.1	97.154	492	14	0	1	492	1	492	0.0	968	98.58
blon_2331	WP_007057552.1	97.154	492	14	0	1	492	1	492	0.0	968	98.37
blon_2331	WP_013140538.1	97.154	492	14	0	1	492	1	492	0.0	968	98.58
blon_2331	WP_007053460.1	96.951	492	15	0	1	492	1	492	0.0	967	98.58
blon_2331	EEQ54965.1	96.951	492	15	0	1	492	13	504	0.0	967	98.58
blon_2331	WP_077384475.1	96.748	492	16	0	1	492	1	492	0.0	967	98.58
blon_2331	WP_058060754.1	96.748	492	16	0	1	492	1	492	0.0	967	98.58
blon_2331	WP_022527514.1	96.748	492	16	0	1	492	1	492	0.0	966	98.37
blon_2331	WP_131231290.1	96.951	492	15	0	1	492	1	492	0.0	966	98.37
blon_2331	WP_101009930.1	96.748	492	16	0	1	492	1	492	0.0	966	98.37
blon_2331	WP_059280412.1	96.748	492	16	0	1	492	1	492	0.0	966	98.37
blon_2331	WP_015713425.1	96.748	492	16	0	1	492	1	492	0.0	966	98.37
blon_2331	WP_118294047.1	96.748	492	16	0	1	492	1	492	0.0	965	98.37
blon_2331	WP_071474595.1	96.230	504	19	0	1	504	1	504	0.0	960	98.02
blon_2331	WP_115784503.1	97.917	480	10	0	13	492	1	480	0.0	951	98.96
blon_2331	WP_115791266.1	97.273	440	12	0	1	440	1	440	0.0	865	98.64
blon_2331	WP_131210011.1	97.917	432	9	0	1	432	1	432	0.0	853	98.84
blon_2331	WP_131212051.1	97.454	432	11	0	1	432	1	432	0.0	852	98.84
blon_2331	TCE29192.1	97.685	432	10	0	61	492	1	432	0.0	849	98.61
blon_2331	WP_081693542.1	87.342	474	60	0	17	490	17	490	0.0	837	94.09
blon_2331	WP_136527125.1	78.698	507	108	0	1	507	1	507	0.0	827	88.36
blon_2331	WP_065474848.1	78.501	507	109	0	1	507	1	507	0.0	827	88.36
blon_2331	WP_046999728.1	80.876	502	95	1	1	501	1	502	0.0	823	89.84
blon_2331	WP_003806584.1	80.876	502	95	1	1	501	1	502	0.0	822	89.64
blon_2331	WP_011743896.1	80.876	502	95	1	1	501	1	502	0.0	822	89.64
blon_2331	WP_085408662.1	80.876	502	95	1	1	501	1	502	0.0	821	89.64
blon_2331	WP_033500204.1	80.876	502	95	1	1	501	1	502	0.0	819	89.44
blon_2331	WP_021912886.1	80.396	505	95	2	1	501	1	505	0.0	816	89.11
blon_2331	WP_033513637.1	77.515	507	114	0	1	507	1	507	0.0	808	87.38
blon_2331	WP_034254626.1	77.120	507	116	0	1	507	1	507	0.0	808	87.18
blon_2331	CEF14103.1	78.024	496	109	0	1	496	1	496	0.0	802	88.10
blon_2331	WP_012578560.1	76.667	510	116	1	1	507	1	510	0.0	800	86.86
blon_2331	WP_136501080.1	76.667	510	116	1	1	507	1	510	0.0	800	86.86
blon_2331	WP_077426006.1	75.828	513	118	1	1	507	1	513	0.0	799	86.16
blon_2331	WP_013140537.1	76.863	510	115	1	1	507	1	510	0.0	798	86.86
blon_2331	WP_060620198.1	76.863	510	115	1	1	507	1	510	0.0	798	87.06
blon_2331	WP_065436822.1	78.367	490	106	0	1	490	1	490	0.0	797	88.37
blon_2331	WP_032743870.1	76.471	510	117	1	1	507	1	510	0.0	797	86.47
blon_2331	WP_071474596.1	76.667	510	116	1	1	507	1	510	0.0	796	86.86
blon_2331	WP_039199554.1	77.246	501	113	1	1	501	1	500	0.0	795	89.22
blon_2331	WP_033501873.1	77.844	501	110	1	1	501	1	500	0.0	795	89.22
blon_2331	WP_085381244.1	77.645	501	111	1	1	501	1	500	0.0	793	89.02
blon_2331	WP_099594976.1	77.844	501	110	1	1	501	1	500	0.0	793	89.02
blon_2331	OKY89585.1	77.445	501	112	1	1	501	1	500	0.0	793	88.82
blon_2331	WP_034881239.1	77.645	501	111	1	1	501	1	500	0.0	791	88.82
blon_2331	WP_072043587.1	77.445	501	112	1	1	501	1	500	0.0	790	88.62
blon_2331	WP_129236958.1	77.645	501	111	1	1	501	1	500	0.0	788	88.02
blon_2331	WP_099571471.1	77.844	501	110	1	1	501	1	500	0.0	786	88.42
blon_2331	WP_003835789.1	77.246	501	113	1	1	501	1	500	0.0	786	88.22
blon_2331	WP_080789120.1	77.046	501	114	1	1	501	1	500	0.0	784	88.22
blon_2331	RGY75708.1	76.735	490	114	0	1	490	1	490	0.0	783	87.35
blon_2331	WP_123645441.1	76.529	507	119	0	1	507	1	507	0.0	782	86.79
